url,descripcion,imagen
https://www.groupon.es/deals/drift-experience-3,"Si los coches, las carreras y los rallys siempre han sido tu pasión, este es tu cupón. Haz clic y siente la velocidad.
Elige entre cuatro opciones
Curso de iniciación al Rally por 49 € en vez de 149 €
Curso Rally Xperience por 89 € en vez de 199 €
Curso Rally Xperience Pro por 109 € en vez de 299 €
Curso Rally Xperience Pro Duo por 199 € en vez de 499 €
RALLY Xtrem te ofrece un curso de Rally a elegir entre iniciación al Rally, Rally Xperience o Rally Xperience Pro en BMW V8 de casi 300 cv. El curso estará impartido por Fran Bolaños, reconocido piloto español y campeón de España en la categoría AM de Drift del Open slalim Drift de 2012.
Sobre el coche
BMW 540i
Motor: 4398cc V8 M62B44
Potencia: 286 CV
Par Máximo: 440 Nm
Peso: 1705 Kg
Aceleración (0-100Km/h): 6,2 Segundos
Velocidad Máxima: 250 Km/h
Caja Manual de 6 Velocidades
Elige tu curso
Iniciación al Rally (50 minutos)
Bienvenida/ Recepción.
Briefing teórico sobre la técnica
2 vueltas para demostrar lo que has aprendido
- Curso Rally Xperience (120 minutos)
Bienvenida/ Recepción.
Briefing teórico sobre la técnica
3 vueltas para demostrar lo que has aprendido
Curso Rally Xperience Pro/ Pro Duo (150 minutos) - A elegir para una o dos personas
Bienvenida/ Recepción.
Briefing teórico sobre la técnica
5 vueltas para demostrar lo que has aprendido
RALLY Xtrem
RALLY Xtrem es una empresa dedicada al mundo de drift. En ella ofrecen experiencias y cursos de conducción drift. Dispone para ello de un BMW 540i V8 4400cc 286cv. Las experiencias se realizan en circuito de asfalto o tierra.",https://img.grouponcdn.com/deal/8DGMtQaFVaMngtBjG2AF/Yr-700x420/v1/c870x524.webp
https://www.groupon.es/deals/different-cars-1,"Cochazos a elegir:
Porsche
Ferrari F430 490 C.V
Lamborghini gallardo 510 C.V.
Porsche* 240 C.V
Rutas disponibles:
Ruta por carretera abierta de 7 km acompañado de un instructor (solo con Porsche)
Ruta por carretera abierta de 11 km
Ruta por carretera abierta de 16 km
Ruta por carretera abierta de 23 km
Ruta por carretera abierta de 11 km (no disponible con Porsche)
La actividad incluye seguro de responsabilidad civil.",https://img.grouponcdn.com/deal/uDE68UTtiLL9sFrQVGLtqBPoPT8/uD-800x480/v1/c870x524.webp
https://www.groupon.es/deals/drifting-experience,,https://img.grouponcdn.com/deal/MnpthGU1ZGgaqhuvund/5Y-960x576/v1/c870x524.webp
https://www.groupon.es/deals/royal-experience-company-1,"Sobre la experiencia:
Experiencia de conducción en el circuito del Jarama:
Homenaje a los 60 en el que se puede salir de los límites habituales conduciendo y deslizando con los Westfield AeroRace, unos coches de 180 CV y 450 kg de peso, que mantienen la esencia de antaño: nada de controles electrónicos y sensaciones puras al volante. Se rompe con la conducción habitual de los coches de calle y se vive una experiencia de retos donde la adrenalina y la emoción están presentes
Dentro de un circuito acotado de 6000 m², un monitor acompaña al usuario en todo momento y va explicando el funcionamiento y guiando las técnicas de conducción de los espectaculares AeroRace para que se pueda sacar de ellos el máximo rendimiento
Además, podrás entrenar los reflejos del contra-volante con los ""crazy cart"", que permiten sentir la conducción deslizante más divertida. Con ellos se mejora la destreza y coordinación en un circuito especialmente diseñado para ello
Los acompañantes podrán ver la evolución del piloto y esperarle cómodamente en una sorprendente zona de hospitality con terraza chill out
Qué incluye:
Recepción y bienvenida
Acceso a zona Hospitality
Briefing
Sesión 1:
8 vueltas con crazy cart
Sesión 2:
Pilotaje con Westfield AeroRace, 6 vueltas
Sesión 3:
Copilotaje con Westfield AeroRace, 2 vueltas",https://img.grouponcdn.com/deal/2mdGDqS2e5tae2EfCQ8tJQbabZfy/2m-1200x720/v1/c870x524.webp
https://www.groupon.es/deals/diamond-esports-center-1,"Qué incluye:
1 hora de simulador racing Diamond con juegos como como iRacing o Assetto Corsa
Para 1 a 3 personas
Snack y bebida por persona (ej.: patatas fritas, chocolatina, agua o refresco)",https://img.grouponcdn.com/deal/33UVqa1erjaydtFtkLwfZ22J6oYH/33-1086x651/v1/c870x524.webp
https://www.groupon.es/deals/centros-de-ocio-ilusiona-3,,https://img.grouponcdn.com/deal/N5MdsH73BSDJAN6rSF6Z689sgqD/N5-1500x900/v1/c870x524.webp
https://www.groupon.es/deals/centros-de-ocio-ilusiona-5,"Qué incluye:
3 partidas de bolos con alquiler de zapatos y bebida
Bebida a elegir entre cerveza, agua o refresco (únicamente bebidas de grifo y cerveza de barril)
De lunes a viernes, o sábado, domingo y festivos, según la opción elegida
Centros participantes:
Xanadú – Madrid
Paterna – Valencia
Se prohíbe el consumo de bebidas alcohólicas a los menores de 18 años.",https://img.grouponcdn.com/deal/2nrnYa8A9VJ4aD9DfDYzFk7nbEjv/2n-700x420/v1/c870x524.webp
https://www.groupon.es/deals/bowling-chamartin-2,"Tu Groupon
2 partidas de bolos por persona para dos con 2 perritos calientes o 2 sándwiches mixtos y 2 bebidas por 19,50 € en vez de 39 €
Detalles del servicio:
Este cupón de la bolera Bowling Chamartín ofrece la posibilidad de disfrutar de cuatro partidas de bowling para dos personas (dos por persona) en sus instalaciones de Madrid, con perrito caliente o sándwich mixto y bebida incluidos.
Bolera oficial de la Real Federación Española de Bolos.
Qué incluye el cupón?
4 partidas de bowling para dos personas (dos por persona).
Un sándwich mixto o perrito caliente por persona.
Una bebida por persona a elegir entre cerveza, agua o refresco.",https://img.grouponcdn.com/deal/gR3ZcNUfd4Uz111nhGdDNGPcR4W/gR-1000x598/v1/c870x524.webp
https://www.groupon.es/deals/bowling-tres-aguas,"Qué incluye:
3 partidas de bolos para 1 persona
Alquiler de zapatos
Bebida a elegir entre cerveza, agua o refresco
Validez de L-V o S-D y festivos, según la opción elegida
Consultar los horarios aquí
Se prohíbe el consumo de bebidas alcohólicas a los menores de 18 años.",https://img.grouponcdn.com/deal/oGjf8ymXCNSSZAQC8qwZsc7KLCi/oG-1024x615/v1/c870x524.webp
https://www.groupon.es/deals/paintball-jarama-2,"Elige entre tres opciones:
Partida de paintball para 1 persona con 150 bolas y equipación por 9,95 € en vez de 20 €
Partida de paintball para 5 personas con 150 bolas por persona y equipación por 44,96 € en vez de 100 €
Partida de paintball para 10 personas con 150 bolas por persona y equipación por 84,95 € en vez de 200 €
Detalles del servicio:
Normalmente juegan dos equipos de 8 personas cada uno, pero puede variar en función de los grupos, consultar en el centro
Válido para adultos y niños a partir de 14 años.
Incluye seguro de responsabilidad civil
Para llegar a desde Madrid, Alcobendas o San Sebastián de los Reyes, seguir las siguientes indicaciones:
Tomar la A-1 en dirección Burgos
En la salida 23, seguir por la M-100 en dirección a Algete y Cobeña
En el cruce con la M-106, seguir en dirección a Algete
Antes de entrar a Algete, tomar la M-103 en dirección Fuente el Saz de Jarama
Seguir por la M-103 hasta llegar a Valdetorres de Jarama
Seguir por la Calle de la Arena
Girar a la izquierda en la calle de Madrid
Gira a la derecha en la calle del Soto
Seguir por la calle del Soto y girar a la derecha a 200 metros de la salida del pueblo
Continuar 300 metros por este camino hasta llegar a Paintball Jarama",https://img.grouponcdn.com/deal/3n18r74DXu2U2anLgtjyRjuRkGcD/3n-900x586/v1/c870x524.webp
https://www.groupon.es/deals/sportocio,,https://img.grouponcdn.com/iam/o5RCTuCM7ZjQLTPWo7Fs/Wz-2048x1229/v1/c870x524.webp
https://www.groupon.es/deals/sportocio-2,,https://img.grouponcdn.com/deal/utQsVhEH9JmKgHZUt2Goa4jMhZV/ut-1400x840/v1/c870x524.webp
https://www.groupon.es/deals/prados-monteros-3,"Paseos:
En plena sierra de Guadarrama, por los alrededores, entre fresnedas, arrollos y prados. Un paraje a 50 km de Madrid. La actividad es para todos los niveles: para principiantes, el paseo se realiza con un experto guía a la cabeza; o para jinetes más experimentados, por extensas praderas. Variadas rutas para todos los gustos de 1 hora de duración
Degustación:
Para dos personas: degustación a compartir de una gran tosta en pan gallego con una bebida por persona (refresco, cerveza o copa de vino)
Para cuatro personas: degustación a compartir de dos grandes tostas en pan gallego con una bebida por persona (refresco, cerveza o copa de vino)
La hípica aportará siempre cascos de seguridad homologados
El centro dispone de seguro de responsabilidad civil",https://img.grouponcdn.com/bynder/2gBLybuvLTc532Sxu3MVjAZmNgY7/2g-2048x1229/v1/c870x524.webp
https://www.groupon.es/deals/finca-paraiso-1,,https://img.grouponcdn.com/iam/3ZemqXYyQJhm8UoCYjiu1p1jJgV3/3Z-2048x1229/v1/c870x524.webp
https://www.groupon.es/deals/hipica-los-jarales-1,,https://img.grouponcdn.com/deal/2E1yaaYAGDtpiXLgfwFnpvyfnZqc/2E-1080x648/v1/c870x524.webp
https://www.groupon.es/deals/boulder-madrid-1,"Elige entre 2 opciones:
Bautismo de escalada para una persona por 19,95 € en vez de 35 €
Bautismo de escalada para dos personas por 39,95 € en vez de 70 €
¿En qué consiste la actividad?
Una sesión de iniciación gracias a la que el usuario entenderá en qué consiste la escalada indoor y todas sus posibilidades como deporte y actividad de entretenimiento.
Durante tu bautismo de escalada se explicarán al usuario conceptos básicos sobre material, seguridad y vocabulario técnico. Además, probará diferentes travesías de escalada bajo la supervisión de uno de los profesores.
El bautismo de escalada se divide en tres módulos:
Teoría: técnica gestual, conceptos de seguridad y material
Calentamiento
Travesías de escalada en el plafón.
Duración del bautismo: 2 horas.",https://img.grouponcdn.com/deal/28LibU73qPsRVmuux6oec9UMSRJa/28-2000x1200/v1/c870x524.webp
https://www.groupon.es/deals/rock-and-climb-sl,"Bautismo de escalada para hasta 4 personas que incluye:
Equipación de seguridad
Acceso ilimitado a las instalaciones con:
Más de 500 m2 escalables para desarrollar la escalada deportiva de hasta 15 metros de altura
Autoaseguradores para poder escalar de forma autónoma
Zona de boulder con un gran desplome
Paredes verticales y ligeramente desplomadas
Campus Board y regletódromos para un entrenamiento integral
Gimnasio completo para poder compensar, tonificar y fortalecer
Zona de iniciación e infantil para que los más nuevos y los más pequeños puedan disfrutar y aprender de la manera más personalizada
El centro cuenta con el seguro de responsabilidad civil pertinente.",https://img.grouponcdn.com/deal/2NPDzSp2S7S2BYLbcfh6XnsZa17n/2N-1066x640/v1/c870x524.webp
https://www.groupon.es/deals/snozone-madrid-4,"Qué incluye:
Forfait para adulto (+ de 14 años) a elegir entre:
de dos horas
de un día completo
Equipo con botas, casco, y esquís/tabla
No incluye ropa, guantes ni calcetines. Precio alquiler de ropa: 9,99€ en taquillas
El centro cuenta con el seguro de responsabilidad civil pertinente",https://img.grouponcdn.com/deal/3rvsMhDhu4UPSkG2vpfqwhGbh4JS/3r-2048x1229/v1/c870x524.webp
https://www.groupon.es/deals/alquiler-de-esqui-verdesoto,"Detalles del servicio:
Alquiler de equipo de snowboard o esquí
Para 1 o 2 días
Además, por ir con Groupon se puede beneficiar de:
Alquiler de anorak por 7 €
Alquiler de pantalones por 7 €
Alquiler de equipo para niños extra por 9 €
El equipo incluye:
El equipo de esquí incluye: botas, bastones y esquíes
El equipo de snowboard incluye: botas y tabla
El centro cuenta con el seguro de responsabilidad civil pertinente",https://img.grouponcdn.com/deal/21ceHBzLqpo3TSvdHDLWnLbgj6W3/21-700x420/v1/t100x100.webp
https://www.groupon.es/deals/neodive-3,,https://img.grouponcdn.com/deal/3QKEKyrubRgJLS8S6aXS2S4LKaHu/3Q-724x434/v1/c870x524.webp
https://www.groupon.es/deals/pista-de-hielo-valdemoro-8,"Qué incluye: acceso a la Pista de Hielo de Valdemoro para 2 o 4 personas con Alquiler de patines
Detalles del servicio:
Uso obligatorio de guantes propios para todos los patinadores o a la venta en la instalación.
Uso obligatorio de casco para menores de 11 años (propio o de alquiler en la instalación
La entrada incluye el alquiler de patines
Potenciales beneficios del patinaje sobre hielo:
Los movimientos laterales del patinaje pueden ayudar a fortalecer los músculos de la parte interior de los muslos y glúteos.
Las articulaciones de las rodillas pueden fortalecerse con el patinaje sobre hielo, si se realiza correctamente.
Una sesión de patinaje beneficia el corazón (a la larga esto previene enfermedades cardiovasculares) y los pulmones (por la oxigenación que exige el ejercicio).
Ayuda a fortalecer las piernas y a tornearlas.
Mejora la concentración.
Puede ayudar a bajar de peso.
Recomendaciones:
Para mantener más fácilmente el equilibrio se sugiere patinar con los brazos arriba, a la altura de los hombros.
Patinar separando los pies hacia los lados puede ayudar a evitar meter los picos de la cuchilla, esto podría hacer caer al usuario.
Mantener flexionadas las rodillas puede ayudar a tener el peso del cuerpo estable.
Asistir a patinar con la ropa adecuada, una opción es patinar con doble calcetín o con unos que sean gruesos para que los patines no vayan a lastimar.
Si así se desea, se pueden usar rodilleras y coderas.
Información adicional:
La edad mínima de participación en la actividad es de 3 años.
Los menores deben estar acompañados por un adulto responsable.
Incluye seguro de responsabilidad civil.",https://img.grouponcdn.com/deal/4PZ6WgQs9uKQregLjS3jteqQng6J/4P-2048x1229/v1/c870x524.webp
https://www.groupon.es/deals/el-campo-de-tiro-25,"Sobre las clases:
Para mayores de 16 años
Grupos de entre 4 a 6 personas
1 clase semanal
Duración de las clases: 55 minutos
Destinado a jóvenes y adultos de todos los niveles que quieran perfeccionar su juego
Clases orientadas principalmente a la colocación del cuerpo, a fin de crear ángulos y planos correctos, y perfeccionamiento del swing
El campo de prácticas cuenta con:
Greens y banderas a diferentes distancias, para que el entrenamiento sea lo más real posible
Iluminación artificial parta prácticas nocturnas
Las clases incluyen los palos necesarios
Fechas y horario:
Cursos de diario:
Comienzo: del lunes 17 al viernes 21 de abril.
Fin: del lunes 19 al viernes 23 de junio.
Cursos en fin de semana:
Comienzo: el sábado 22 y el domingo 23 de abril.
Fin: el sábado 24 y el domingo 25 de junio.
Horarios a consultar con el club
La actividad incluye seguro de responsabilidad civil.",https://img.grouponcdn.com/bynder/33V8XsJ6xaSRxbfrVpN9JegQ3ieu/33-2048x1229/v1/c870x524.webp
https://www.groupon.es/deals/de-madrid-al-cielo-5,"Qué incluye:
Vuelo biplaza de 600/800 m de desnivel en parapente para 1 o 2 personas
Duración de la actividad: 2 horas aproximadamente
Preparación previa: no se requiere entrenamiento previo ni condición física especial.
El vuelo se realizará siempre acompañado de un piloto titulado.
Lugar del vuelo: La zona de vuelo es en Sonseca, a 1 hora y 15 minutos de Madrid.
Incluye seguro de responsabilidad civil.",https://img.grouponcdn.com/deal/38kotos1V1gvhW3GQZtMc9FduZ25/38-960x576/v1/c870x524.webp
https://www.groupon.es/deals/tuk-tuk-madrid-1,"Conoce los mayores atractivos de Madrid de la mano de profesionales de manera rápida, con comodidad y evitando la contaminación gracias a estos vehículos panorámicos eléctricos, porque de Madrid siempre al cielo.
Este es un itinerario habitual de esta experiencia de 60 minutos:
Plaza Mayor
Mercado San Miguel
Calle Cuchilleros
Puerta cerrada
Iglesia-Catedral Castrense
Calle Mayor atentado Alfonso XIII
Plaza e Iglesia de San Nicolás
Plaza Ramales
Mirador de La Cornisa (excelente lugar para fotografías)
Palacio Real
Catedral Almudena
Restos Muralla islámica y de nuevo calle Mayor
Plaza de la Villa y de nuevo mercado San Miguel
Este es un itinerario habitual de esta experiencia de 90 minutos:
Plaza Mayor
Mercado San Miguel
Calle Cuchilleros
Puerta cerrada
Iglesia-Catedral Castrense
Calle Mayor atentado Alfonso XIII
Plaza e Iglesia de San Nicolás
Plaza Ramales
Mirador de La Cornisa (excelente lugar para fotografías)
Palacio Real
Catedral Almudena
Restos Muralla islámica y Templo de Debód
Paseo del Prado
Calle Alcalá Velázquez, a Ortega y Gasset, Serrano, Goya, Colón, hacia Mayor por calle Atocha a calle Mayor para terminar en Plaza de la Villa y mercado San Miguel
Este es un itinerario habitual de esta experiencia de 60 minutos con sesión de fotografía de 30 minutos:
Plaza Mayor
Mercado San Miguel
Calle Cuchilleros
Puerta cerrada
Iglesia-Catedral
Castrense
Calle Mayor atentado Alfonso XIII
Plaza e Iglesia de San Nicolás
Plaza Ramales
Mirador de La Cornisa (excelente lugar para fotografías)
Palacio Real
Catedral Almudena
Restos muralla islámica, calle Mayor y Plaza de la Villa
La sesión fotográfica se realiza al aire libre en el Templo de Debod o el Parque del Retiro, a determinar según preferencias de los clientes, y se entregarán un total de 30 fotografías digitales editadas.
Información adicional:
Lugar de salida: mercado de San Miguel (también se puede empezar desde Plaza de España si es más conveniente para los participantes
Las salidas se realizan cada hora en punto, desde las 10:00 hasta las 21:00 (horario de primavera y verano). A concretar previamente con cada grupo
El itinerario puede adaptarse a lugares de interés de los clientes
Podrán ir niños a partir de los 2 años de edad, avisando previamente a la empresa para habilitar el vehículo con sillas homologadas para niños
El servicio no estaba acondicionado para minusválidos, salvo que puedan dejar su silla de ruedas",https://img.grouponcdn.com/deal/885nmXQ3z8zdVPcQy3bBoEeUSp1/88-2000x1200/v1/c870x524.webp
https://www.groupon.es/deals/amigo-tours-6,"Tour guiado de 1 día en Ávila y Salamanca
Punto de encuentro: Plaza de Toros de las Ventas. Es necesario acudir con unos 15 minutos de antelación
Esquina C/ Julio Camba con C/ Alcalá
Duración del tour: entre 11-13 horas
Incluye: guía profesional bilingüe en español e inglés, transporte desde el punto de encuentro y entrada a la catedral de Salamanca.
Excluye: recogida en hotel, comida o bebida.
Descripción del tour:
Visite las históricas ciudades españolas de Salamanca y Ávila en una visita guiada que revela las leyendas de estos magníficos lugares. En Salamanca puedes explorar la impresionante Plaza Mayor y la enorme Catedral Nueva, mientras que en Ávila puedes pasear por las encantadoras avenidas de esta ciudad amurallada.
Empezaremos el tour saliendo de Madrid camino a Salamanca. Una vez allí, tendrás la oportunidad de conocer su legado patrimonial con sus innumerables rincones y detalles. Comenzaremos en el centro de la ciudad, donde nuestro guía comenzará con su explicación. El recorrido incluye la historia y curiosidades de la Universidad de Salamanca, que tuvo gran importancia en la historia de España.
También visitaremos el `Cielo de Salamanca ́ y podrás ver el interior de la Catedral. Acabaremos en los alrededores de la Plaza Mayor, que se caracteriza por sus impresionantes adornos barrocos con detalles. Esta zona tan popular, es una icónica área de reunión que cuenta con muchos restaurantes, heladerías y tiendas que visitar. Es el balance perfecto entre cultura, historia y vida social. ¡Aquí tendrás tiempo de probar su fantástica gastronomía y saborear sus icónicas tapas! Después, con el estómago lleno, partiremos hacia Ávila.
Ya en la ciudad medieval por excelencia de Castilla y León, el recorrido comenzará con la vista de las murallas de Ávila, y pasaremos por el Santuario de San Vicente y la Catedral. Aprenderemos sobre la historia de esta ciudad única mientras paseamos por callejones antiguos y admiramos las impresionantes iglesias románicas como la Catedral de Ávila y la Basílica de San Vicente. Además, harás una parada en el `Mirador de los Cuatro Postes ́ para tomar bellas fotografías de la ciudad y su muralla.
¡Un tour de un día en el que conocerás a fondo la cultura y la historia de dos importantes ciudades españolas!
Tour guiado de 1 día a Tour de 1 día a Totedo y Segovia, con opción a Ávila (desde Madrid)
Punto de Encuentro: Plaza de Toros de las Ventas a las 7:45 am. Es necesario acudir con unos 15 minutos de antelación
Esquina C/ Julio Camba con C/ Alcalá
Duración del tour: entre 11-13 horas
Incluye: Guía profesional bilingüe en Español e Inglés, transporte desde el punto de encuentro y entrada al Alcázar de Segovia
Excluye: recogida en hotel, comida o bebida.
Descripción del tour:
Visita Toledo, Segovia y Ávila con un guía profesional que te permitirá conocer y admirar estos destinos llenos de cultura y elementos arquitectónicos imprescindibles, que los convierten en uno de los tours más visitados de España.
Reúnase con su guía y salga de Madrid para dirigirse hacia Toledo, una ciudad que ha sido fuertemente influenciada por la combinación de la cultura cristiana, musulmana y judía. Conocida por muchos como la segunda Roma, fue declarada Patrimonio de la Humanidad por la UNESCO. Durante tu recorrido tendrás una visita panorámica de la Catedral de Toledo, el Mirador del Valle, el Monasterio de San Juan de los Reyes y el Puente de San Martín, donde podrás apreciar también el recorrido del río Tajo. No pierdas la oportunidad de recorrer sus estrechas y pintorescas calles, plazas y jardines.
Continúa hasta Segovia, donde conocerás el Acueducto, una de las obras más magníficas que los romanos dejaron esparcidas por su gran imperio. Desde la Catedral, seguirás por el barrio de las Canonjías, hasta llegar al famoso Alcázar, símbolo del arte y la historia de España. Visita este castillo perfecto en lo alto de una colina rocosa cerca de las montañas de Guadarrama.
Si quieres hacer tu visita más completa, puedes optar por visitar Ávila también. Esta ciudad cuenta con la muralla medieval mejor conservada de Europa, exactamente del siglo XI, y la primera catedral de estilo gótico que se construyó en España. Haz bonitas fotografías del pueblo desde el Mirador de los Cuatro Postes, visita su preciosa plaza de Santa Teresa, y pasea por sus bonitas calles y rincones llenas de legado patrimonial.
Déjate encantar por las hermosas vistas que te ofrecen estas tres ciudades en un recorrido en el que aprenderás.
El centro cuenta con el seguro de responsabilidad civil pertinente.",https://img.grouponcdn.com/deal/4LH31EBGzZztfABH4wxA4RJbXD6Y/4L-1500x900/v1/c870x524.webp
https://www.groupon.es/deals/amigo-tours-2,"Qué incluye:
Tour guiado a elegir entre:
Palacio Real
Museo del Prado
Reina Sofia
Palacio Real y Museo del Prado
Tour guiado al Palacio Real de Madrid:
Punto de encuentro: Plaza de Isabel II. Junto a la estatua de Isabel II. Pl. de Isabel II, 4, 28013, Madrid
Incluye guía profesional y entrada al Palacio Real
Resumen de la visita:
No hagas filas y entra a uno de los palacios más memorables de Europa: el Palacio Real de Madrid. Visita este icónico lugar dedicado a ceremonias de Estado y actos solemnes.
Con este tour podrás visitar la sede oficial de la monarquía española. Aunque hoy en día no es lugar de residencia de reyes, ya que estos viven en el Palacio de la Zarzuela, todavía se usa para recepciones, ceremonias y eventos oficiales.
Estos secretos y muchos más, son los que nuestro guía te enseñará en este gran edificio de más de 7 siglos de historia y grandeza.
El Palacio Real es también conocido como el Palacio de Oriente, debido a su proximidad a la plaza de Oriente, que se encuentra en el lado este (Oriental) del palacio.
Una vez que te encuentres con tu guía y evites las largas colas en los pasillos dorados del palacio, verás los grandiosos salones oficiales, cada habitación con su propia y elegante personalidad, y rincones que te sorprenderán.
Aquí puedes conocer otro lado de la historia del edificio, echándole un vistazo a las armas, escudos y armaduras en la Armería Real. Esta es una de las más importantes del mundo, que incluye artefactos reales de gran importancia, incluidos escudos, espadas y partes enteras de armaduras reales.
Termina el recorrido apreciando los hermosos jardines del Campo del Moro, diseñados con un encanto romántico en los terrenos al oeste del palacio. Conoce junto a tu guía la historia del edificio más importante para una de las monarquías más icónicas del mundo.
Tour guiado al museo del Prado:
Punto de encuentro: Estatua de Velázquez, junto al Museo del Prado, en el lateral del museo. Paseo del Prado, 11, 28014, Madrid
Incluye guía profesional y entrada al Museo del Prado
Resumen de la visita:
Sé testigo de obras de arte icónicas mientras te embarcas en una visita guiada reveladora de uno de los mejores museos de Madrid, el Museo del Prado. Ve obras maestras de artistas españoles famosos junto con muchos movimientos artísticos diferentes representados.
Comienza reuniéndote con el guía fuera del Museo del Prado, un enorme edificio de arquitectura neoclásica rodeado de fantásticos jardines. Con más de 7500 pinturas y 1000 esculturas, el museo es un tesoro que alberga icónicas obras, y digno de ver. Tómate tu tiempo para ver obras de artistas famosos como Francisco Goya, El Greco, Tiziano y Peter Paul Rubens.
Mientras caminas por los muchos pasillos del museo, aprende sobre su historia con el guía. Desde su inauguración en el 1819, el Museo del Prado ha presentado exhibiciones internacionales y ha disfrutado de la dirección de artistas de renombre, incluido Pablo Picasso, con una herencia artística de más de 100 años.
Todas estas obras, vinculadas estrechamente a la historia de España, tienen un alto valor universal reconocido. Aquí encontrarás arte desde el siglo XVI al siglo XIX, pasando por diferentes movimientos culturales, tanto españoles como del mundo entero.
Siéntete libre de hacer preguntas a nuestro guía y escucha las historias detrás de las obras mientras navegas por las increíbles galerías. Es en definitiva, ¡una experiencia cultural que jamás podrás olvidar!
Tour guiado al Reina Sofía:
Punto de Encuentro: Museo Reina Sofía. Estatua alta junto a la entrada del museo. C. de Sta. Isabel, 52, 28012, Madrid
Incluye guía profesional bilingüe y entrada al Museo Reina Sofía
Resumen de la visita:
Disfruta de una visita guiada mientras exploras los aspectos más destacados de este museo, incluidas las múltiples colecciones de los grandes maestros españoles del siglo XX.
El museo fue inaugurado oficialmente el 10 de septiembre de 1992 y lleva el nombre de la Reina Sofía.
El museo está dedicado principalmente al arte español, los aspectos más destacados del museo incluyen excelentes colecciones de los tres grandes maestros españoles del siglo XX, Pablo Picasso, Salvador Dalí y Joan Miró.
La obra maestra más famosa del museo es el cuadro `El Guernica ́ de Picasso.
El guía te explicará parte de este arte español del siglo XX, desde el abstraccionismo hasta el cubismo, sin olvidarnos del surrealismo y del modernismo, mostrándote las obras más importantes de los principales artistas.
Este museo está ubicado en un elegante edificio, que antiguamente era un hospital, y sus pasillos abovedados son el lugar ideal para descubrir a muchos de los mejores artistas y escultores de España.
Junto con su extensa colección de arte español, el museo también ofrece exposiciones temporales internacionales en sus numerosas galerías, lo que lo convierte en uno de los museos de arte moderno y contemporáneo más grandes del mundo.
Todas estas curiosidades, y los secretos que el edificio esconde, los conocerás durante tu visita guiada.
Hoy, el Museo Reina Sofía alberga una gran cantidad de obras. ¡Explora los pasillos y las galerías con el guía y aprende cómo y por qué estas personas tan talentosas crearon su arte!",https://img.grouponcdn.com/deal/43LhQSqLP3Zs9uKyeEnXqrhkxWqB/43-1500x900/v1/c870x524.webp
https://www.groupon.es/deals/alcala-turismo-y-mas,"Acerca de Alcalá de Henares:
Es una ciudad en el centro de España, al noreste de Madrid, conocida por la Universidad de Alcalá, que ocupa edificios del siglo XVI en el casco antiguo. Estos incluyen el Paraninfo, una sala con un techo mudéjar de intrincados dibujos, donde el Rey de España presenta el premio literario anual Cervantes. Cerca de allí, el Museo Casa Natal de Cervantes es la antigua casa del célebre autor de ''Don Quijote"".
Lugares de visita:
Interiores:
Antigua Hospedería de estudiantes
Patio
Capilla del Oidor
Universidad de Alcalá de Henares (patios, Paraninfo, Capilla de San Ildefonso)
Museo Casa Natal de Cervantes (dependiendo de las condiciones de entrada al museo)
Antiguo Hospital de Antezana (patio mudéjar)
Exteriores:
Plaza de Cervantes
Calle Mayor
Calle de la Imagen
Plaza de Palacio (explicación de la historia del Palacio Arzobispal y del Museo Arqueológico Regional)
Plaza de los Santos Niños (Catedral-Magistral)
Información adicional:
Duración: 2:30 h aprox.
Grupo mínimo para realizar la visita: 10 personas",https://img.grouponcdn.com/deal/3VsnRAhZFaWRB8a8yA62ZugzoJ9v/3V-2000x1200/v1/c870x524.webp
https://www.groupon.es/deals/amigo-tours-4,"Qué incluye:
Tour guiado por Madrid a piel al atardecer
Guía profesional bilingüe, espectáculo flamenco y cena (según la opción escogida)
Punto de encuentro: Plaza de Isabel II. Junto a la estatua de Isabel II
Visitar los puntos importantes de la ciudad
Disfrutar de un auténtico espectáculo flamenco en uno de los locales reconocidos de Madrid
Duración del tour: 3 horas
Resumen del recorrido:
La visita comenzará en la plaza Isabel II
Después se dirigirá al icónico Palacio Real de Madrid para obtener una panorámica del sitio
Posteriormente, se guiará al Madrid de los Austrias, pasando por el Puente de Segovia, la Plaza de la Villa y la Puerta Mayor
Se finalizará la visita en la Puerta del Sol
Gracias a este tour, se puede conocer los puntos más importantes del Madrid histórico y conocer la vida cotidiana de las personas que viven en esa ciudad
Conocer su arquitectura, sus personajes históricos y la influencia que ha tenido en el resto del país
Una vez terminada la visita, se podrá disfrutar de un espectáculo en un tablao del centro y probar los platos de la gastronomía madrileña (en la opción que la incluye)",https://img.grouponcdn.com/deal/59GNxjW1RNeh1hUtug74UsRymN4/59-1920x1152/v1/c870x524.webp
